"mode","prepost","pid3","pid_strong","pid_lean","pid7","sp_serv","sp_serv_biden","sp_serv_trump","jobs_living","jobs_living_biden","jobs_living_trump","envir_business","envir_business_biden","envir_business_trump","abortion","abortion_salience","abortion_biden","abortion_trump","bible","adjust_change","family_ties","covid_approval","covid_response_speed","mail_in_attitude","police_treat","bidenft","trumpft","bidenft_post","trumpft_post","pocket","repro","votepres","turnout","mail_in","stateFIPS","attention_poli","age","marital","educ","educ5","race","gender","income","ideology","retro","religion","union","trans","immigration","gun_diff","offensive_language","harassment","no_children","arrested","feminist","flag","shark","family_importance"
3,3,3,NA,1,5,3,6,4,6,1,7,6,1,6,2,5,4,2,2,3,1,1,3,7,4,40,85,50,85,3,3,2,1,-1,27,2,73,1,6,4,1,1,8,5,3,2,2,1,1,3,4,1,0,2,3,1,2,1
3,3,3,NA,2,4,2,5,2,6,4,4,4,4,4,3,2,4,2,2,2,3,2,3,6,3,20,80,15,75,4,3,2,1,-1,36,4,23,6,2,2,1,1,17,4,3,4,1,2,2,2,3,3,1,2,3,1,2,3
3,3,2,1,NA,7,3,7,3,7,1,5,7,1,5,2,4,4,3,1,5,1,1,3,7,4,0,100,0,100,2,3,2,1,-1,37,1,43,1,3,3,1,1,18,6,3,2,2,2,1,3,4,3,0,2,3,1,2,1
3,3,3,NA,1,5,2,7,3,5,1,6,4,1,5,4,5,4,4,3,2,1,1,3,7,4,0,100,0,60,3,1,2,1,-1,22,3,67,4,7,5,1,2,12,4,1,3,2,NA,1,3,4,3,0,2,1,1,2,1
3,3,3,NA,3,3,5,5,5,NA,5,5,2,3,7,4,4,4,1,3,2,2,4,5,4,2,70,0,85,0,3,5,1,1,-1,55,1,74,1,7,5,3,1,12,2,5,5,2,2,2,1,2,2,0,2,1,1,2,2
3,3,1,1,NA,1,6,5,1,3,3,7,3,3,7,4,3,4,2,3,2,2,4,5,4,1,85,0,85,0,3,5,1,1,-1,39,2,55,1,7,5,3,1,21,2,5,5,2,5,4,1,2,3,0,2,1,2,2,2
3,3,1,1,NA,1,5,4,2,3,4,5,1,3,7,4,5,4,1,3,2,3,4,5,1,1,85,0,90,0,2,3,1,1,-1,6,2,33,1,8,5,1,1,22,3,3,5,1,6,4,1,1,2,0,2,1,2,2,3
3,3,1,2,NA,2,5,5,3,1,4,6,1,4,7,5,4,4,2,2,1,2,4,5,2,2,100,15,85,15,5,5,NA,NA,-1,21,4,68,3,2,2,1,2,5,2,5,3,2,1,3,3,3,2,0,1,3,2,2,2
3,3,2,2,NA,6,4,5,3,5,3,5,5,3,6,4,3,1,3,2,4,3,2,3,6,4,0,70,15,70,3,2,2,1,-1,31,3,65,6,4,3,1,1,22,4,2,3,2,4,1,3,3,1,1,2,3,1,2,3
3,3,1,1,NA,1,7,6,1,1,7,7,1,2,7,4,5,4,1,3,1,5,4,5,4,1,85,0,90,0,2,5,1,1,-1,34,1,38,6,6,4,1,2,15,1,5,5,2,6,4,1,1,3,1,1,1,2,2,5
3,3,2,1,NA,7,2,7,4,7,1,7,7,1,7,1,5,4,1,1,5,1,1,3,7,4,0,100,0,100,3,4,2,1,-1,26,2,72,1,2,2,1,1,7,6,4,1,2,1,1,2,4,3,0,2,3,2,2,1
3,3,1,2,NA,2,4,5,5,3,4,5,3,3,6,4,2,4,2,3,2,3,2,4,2,2,60,60,70,60,4,3,NA,NA,-1,25,4,57,1,2,2,5,1,7,3,3,2,2,1,3,3,4,1,0,1,3,1,2,3
3,1,1,1,NA,1,5,5,3,3,3,7,1,4,7,4,5,4,2,3,NA,NA,4,5,4,NA,70,15,NA,NA,2,3,NA,NA,-6,37,1,54,4,8,5,1,NA,NA,2,3,4,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,1,1,NA,1,6,5,1,3,6,7,2,4,7,4,4,3,1,NA,2,4,4,5,4,1,15,0,40,0,3,5,1,1,-1,27,2,33,6,6,4,1,1,18,2,5,5,2,4,4,1,3,3,1,1,3,2,2,4
3,3,2,1,NA,7,NA,4,4,4,4,4,4,4,4,2,2,4,2,2,3,3,1,1,4,4,0,100,0,100,3,3,NA,NA,-1,37,4,22,6,3,3,1,1,1,6,3,5,2,1,1,3,4,3,1,2,2,1,2,3
3,1,2,1,NA,7,4,4,4,6,1,5,1,4,3,1,3,4,1,1,NA,NA,1,3,6,NA,15,85,NA,NA,3,1,NA,NA,-6,18,3,37,1,6,4,1,1,13,4,1,3,1,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA
3,3,2,1,NA,7,4,5,3,4,5,3,NA,1,5,2,3,4,2,2,4,2,1,3,4,3,0,100,0,85,4,5,2,1,-1,18,2,69,1,2,2,1,1,9,NA,5,2,2,5,1,3,2,1,0,2,3,2,2,2
3,3,3,NA,3,3,7,6,6,1,3,4,4,4,4,4,4,4,4,1,3,3,4,3,4,4,50,0,70,60,3,5,1,NA,1,28,1,44,6,1,1,2,2,1,4,5,2,2,2,4,1,3,3,0,1,3,2,2,3
3,1,2,1,NA,7,NA,4,4,6,4,6,2,4,4,2,4,3,2,2,NA,NA,4,5,4,NA,50,60,NA,NA,3,3,NA,NA,-6,44,2,75,1,6,4,1,1,18,4,3,3,2,5,1,NA,2,NA,NA,NA,NA,NA,NA,NA
3,3,3,NA,2,4,7,7,7,NA,5,4,NA,5,5,5,2,4,4,NA,3,3,4,3,4,4,70,30,60,40,5,3,NA,NA,2,12,1,44,1,4,3,3,2,2,NA,3,2,2,3,3,1,1,3,0,2,3,2,2,3
3,3,1,1,NA,1,7,6,1,1,2,7,4,4,4,4,3,3,1,3,1,3,4,5,4,1,70,0,85,0,3,4,1,NA,2,4,3,23,6,3,3,3,2,18,NA,4,5,2,5,4,1,2,2,0,2,1,2,2,3
3,3,1,1,NA,1,6,5,1,1,1,7,1,1,7,4,5,4,2,2,3,4,4,5,4,1,70,0,70,10,1,5,1,1,-1,49,2,19,6,2,2,1,2,18,1,5,2,2,6,4,1,2,2,1,2,1,2,2,4
3,3,1,1,NA,1,NA,4,1,4,4,7,7,2,4,3,3,3,4,1,4,5,4,5,1,4,85,0,NA,NA,3,5,1,1,-1,48,3,66,1,2,2,3,1,14,NA,5,1,2,2,4,1,1,2,0,2,1,1,2,5
3,3,1,1,NA,1,6,5,3,3,4,6,1,2,7,4,3,4,1,3,1,3,4,5,1,1,100,30,100,0,3,4,1,1,-1,24,3,63,1,3,3,2,1,10,3,4,4,2,4,4,1,2,2,0,2,1,2,2,3
3,3,2,1,NA,7,3,7,3,7,1,6,5,1,6,2,5,4,1,1,5,1,1,3,7,4,5,90,15,90,2,1,2,1,-1,35,2,NA,4,6,4,1,2,12,7,1,2,2,NA,1,3,4,1,1,2,3,1,2,1
3,3,1,1,NA,1,7,7,7,1,1,7,1,1,7,4,4,4,1,NA,1,3,4,5,7,1,100,0,100,0,4,5,1,NA,1,17,4,62,1,2,2,1,2,10,2,5,3,2,6,4,1,4,2,0,2,3,1,2,3
3,3,3,NA,2,4,NA,6,5,NA,4,4,NA,4,4,4,2,NA,NA,2,4,2,3,4,5,3,50,50,40,60,2,4,NA,NA,-1,18,2,60,1,3,3,1,1,8,NA,4,4,2,4,2,1,3,3,0,2,3,1,2,2
3,1,1,2,NA,2,5,5,1,5,3,7,1,2,7,4,4,4,3,2,NA,NA,4,5,7,NA,70,0,NA,NA,3,1,NA,NA,-6,34,4,44,6,3,3,1,2,1,NA,1,2,2,4,4,NA,1,NA,NA,NA,NA,NA,NA,NA
3,3,3,NA,2,4,6,4,4,NA,4,6,NA,4,4,2,4,3,2,2,4,2,3,5,4,4,40,70,0,100,2,1,2,1,-1,21,3,59,1,3,3,1,2,15,NA,1,1,1,3,1,3,3,1,0,2,3,1,2,2
3,3,2,2,NA,6,5,6,1,5,4,7,4,3,7,4,2,4,2,3,3,4,4,5,4,3,60,0,60,0,2,4,1,1,-1,39,1,42,1,6,4,1,1,20,5,4,4,2,6,4,1,2,3,0,2,3,1,2,4
3,1,3,NA,2,4,NA,5,4,4,4,4,4,4,4,2,4,2,2,1,NA,NA,1,3,7,NA,0,85,NA,NA,1,4,NA,NA,-6,23,4,38,1,6,4,1,2,13,4,4,3,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA
3,3,2,1,NA,7,5,5,6,6,1,5,7,1,6,2,5,4,2,1,4,1,1,3,7,4,15,100,15,85,4,4,2,1,-1,48,2,30,1,3,3,1,2,13,6,4,1,2,1,1,3,4,3,0,2,3,1,2,1
3,3,3,NA,3,3,4,5,3,4,1,7,NA,1,7,4,5,3,2,3,2,2,4,5,4,1,40,30,100,0,2,4,1,1,-1,48,2,27,1,3,3,1,2,11,4,4,5,2,4,4,1,3,3,1,2,1,1,2,2
3,3,1,1,NA,1,7,5,1,3,3,7,1,1,7,4,4,4,1,2,5,2,4,5,4,1,100,0,100,0,5,5,1,1,-1,12,2,66,4,3,3,1,2,4,4,5,1,2,2,4,1,1,2,1,2,3,2,2,2
3,3,1,1,NA,1,6,7,7,6,6,1,2,2,6,4,3,4,3,1,5,1,4,5,4,2,100,0,100,0,3,5,1,1,-1,1,3,55,4,4,3,2,1,8,6,5,1,2,1,4,1,1,3,0,1,3,1,2,1
3,1,3,NA,3,3,6,6,1,5,2,7,1,1,7,4,5,3,1,3,NA,NA,4,4,4,NA,60,5,NA,NA,5,5,NA,NA,-6,9,4,34,6,4,3,1,1,3,2,5,5,2,6,4,NA,2,NA,NA,NA,NA,NA,NA,NA
3,3,3,NA,1,5,1,7,2,7,1,7,7,1,7,4,4,1,4,3,3,1,1,3,1,3,0,85,30,70,1,2,2,1,-1,53,1,72,4,3,3,1,1,18,6,2,5,2,1,1,3,4,3,0,2,3,2,2,1
3,3,2,1,NA,7,NA,2,6,NA,4,4,NA,4,4,1,5,4,1,2,5,1,1,3,7,4,0,100,0,100,5,2,NA,NA,-1,13,4,18,6,1,1,1,1,10,6,2,1,2,1,1,3,4,3,0,2,3,1,2,1
3,3,2,1,NA,7,4,7,3,5,1,7,5,1,5,1,5,4,2,2,2,1,2,3,7,4,0,70,0,85,3,4,2,NA,2,17,3,80,1,6,4,1,2,NA,6,4,1,2,1,2,2,4,1,0,1,2,2,2,1
3,3,NA,NA,2,4,6,4,4,NA,4,4,3,4,4,NA,3,NA,NA,NA,4,3,4,5,2,3,70,0,70,15,3,5,NA,NA,-1,37,2,28,1,3,3,3,1,9,NA,5,2,2,NA,4,1,2,3,1,2,3,2,2,3
3,1,3,NA,1,5,3,7,4,7,1,6,4,1,5,2,5,4,2,2,NA,NA,1,3,7,NA,15,100,NA,NA,2,2,NA,NA,-7,29,2,57,4,2,2,1,1,4,6,2,2,2,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA
3,3,1,1,NA,1,2,2,1,3,2,7,2,2,7,2,3,2,4,2,2,2,4,5,4,NA,100,0,85,85,2,4,NA,1,-1,13,1,71,1,4,3,2,1,7,4,4,2,2,1,4,1,3,3,0,2,3,2,2,2
3,3,1,1,NA,1,4,4,2,4,3,7,1,1,7,3,4,4,1,2,2,2,4,5,4,1,85,0,100,0,3,3,1,1,-1,36,2,70,3,6,4,1,2,5,2,3,2,2,5,4,1,1,3,0,2,3,2,2,2
3,3,3,NA,2,4,3,6,5,5,3,4,3,2,5,2,3,3,2,2,4,2,4,5,7,2,50,15,60,0,3,4,1,1,-1,18,2,38,1,8,5,1,2,16,5,4,1,2,2,3,1,2,3,1,2,1,1,2,2
3,3,1,2,NA,2,NA,6,1,1,1,7,2,2,7,4,4,4,1,NA,2,5,4,5,3,1,100,0,100,0,4,4,1,NA,-8,6,3,46,6,6,4,1,2,19,1,4,5,1,6,4,1,1,2,1,2,3,2,2,5
3,3,1,1,NA,1,6,6,1,2,2,7,1,2,7,4,4,4,1,3,1,4,4,5,4,1,95,0,100,0,3,5,1,1,-1,25,1,44,1,8,5,1,1,16,2,5,5,2,5,4,1,1,2,0,2,1,2,2,4
3,3,2,1,NA,7,3,7,3,6,1,6,7,1,7,3,2,4,2,2,5,1,1,3,7,4,0,100,0,100,3,3,NA,1,-1,28,1,79,1,7,5,1,1,NA,6,3,1,2,1,1,3,4,1,0,2,3,2,2,1
3,3,1,1,NA,1,5,6,2,3,3,5,2,2,7,4,5,4,2,3,2,4,4,5,1,1,85,0,85,0,2,5,1,1,-1,48,2,43,1,7,5,1,2,22,2,5,3,2,5,4,1,2,3,0,2,1,1,2,4
3,3,NA,NA,1,5,1,7,3,7,1,3,7,1,7,5,3,4,4,2,5,2,2,3,7,4,5,85,0,95,2,2,2,1,-1,21,1,43,6,3,3,1,1,15,6,2,2,2,4,1,2,4,1,0,1,3,1,2,2
3,3,2,2,NA,6,4,1,4,4,7,3,NA,1,4,4,5,2,3,2,1,2,1,4,5,4,0,100,0,85,3,4,2,1,-1,42,4,NA,3,1,1,1,2,22,NA,4,5,2,2,2,3,1,1,0,2,3,1,2,2
3,3,3,NA,3,3,7,6,2,3,5,7,1,3,7,4,4,2,1,2,1,1,4,5,1,1,85,0,70,0,3,5,1,1,-1,29,3,61,4,3,3,1,2,1,2,5,2,2,6,4,3,3,3,1,2,3,2,2,1
3,3,2,2,NA,6,1,1,1,7,1,7,7,1,7,1,5,4,1,2,5,1,2,3,7,4,0,99,0,100,3,3,2,1,-1,1,2,61,1,4,3,1,2,11,7,3,2,2,1,1,2,3,3,0,2,3,1,2,1
3,1,3,NA,1,5,7,4,1,7,3,7,1,4,6,4,4,4,2,NA,NA,NA,4,5,1,NA,15,0,NA,NA,4,5,NA,NA,-6,48,4,38,1,1,1,4,2,19,4,5,5,2,6,1,NA,4,NA,NA,NA,NA,NA,NA,NA
3,3,3,NA,3,3,5,5,1,4,2,7,4,3,6,2,5,4,1,1,4,2,4,5,4,1,70,30,85,15,5,1,1,1,-1,28,3,60,1,6,4,2,1,14,5,1,3,2,1,4,1,1,1,0,1,3,2,2,2
3,3,1,1,NA,1,4,5,1,3,4,7,NA,3,7,3,2,4,1,1,4,1,4,5,7,1,85,0,80,15,4,4,1,1,-1,13,2,23,6,6,4,2,1,19,2,4,1,2,4,4,1,1,3,1,2,3,2,2,1
3,3,1,1,NA,1,5,6,1,3,2,7,1,2,7,3,5,4,1,2,2,3,4,5,1,1,85,0,100,0,5,5,1,1,-1,41,3,41,1,5,3,1,2,4,6,5,2,2,4,4,2,3,2,0,2,1,2,2,3
3,3,2,2,NA,6,2,5,4,6,2,4,5,2,5,2,3,4,4,2,4,2,2,4,7,2,40,50,30,30,3,3,2,1,-1,5,2,49,6,6,4,1,1,13,5,3,3,2,2,2,3,3,3,1,2,3,2,2,2
3,3,2,1,NA,7,3,6,4,6,2,6,4,2,4,3,3,4,2,2,4,2,2,3,7,4,0,100,0,85,3,4,2,1,-1,36,4,39,1,7,5,1,2,21,6,4,5,2,3,1,3,3,1,0,2,3,1,2,2
3,3,2,1,NA,7,NA,4,7,7,1,4,NA,3,3,4,2,4,3,2,3,3,2,5,4,4,0,100,0,100,4,4,2,NA,2,37,3,32,1,3,3,1,2,10,6,4,4,2,5,1,3,4,3,0,2,3,1,2,3
3,3,2,1,NA,7,4,2,6,6,1,6,4,1,4,5,4,4,3,1,4,1,1,3,7,4,15,100,0,100,3,2,2,1,-1,47,2,46,1,3,3,1,2,NA,6,2,1,2,1,1,2,4,1,0,1,3,1,2,1
3,3,NA,NA,3,3,5,5,5,NA,6,5,NA,6,6,3,3,3,2,NA,2,1,1,3,1,4,30,100,30,70,3,1,2,1,-1,53,2,43,1,3,3,1,1,19,4,1,2,2,6,1,3,4,3,1,1,3,2,2,1
3,3,2,1,NA,7,7,1,7,7,1,7,7,1,7,4,5,1,4,1,1,1,4,5,7,4,0,100,100,100,5,5,NA,NA,-1,48,4,58,4,1,1,1,1,5,NA,5,1,2,6,1,3,4,1,0,1,3,1,2,1
3,3,3,NA,2,4,7,7,7,6,2,7,5,6,7,2,2,2,2,3,1,2,1,5,4,4,70,15,70,0,3,5,NA,2,-1,41,4,25,6,2,2,2,2,1,5,5,4,2,2,3,1,3,1,0,2,3,2,2,2
3,3,2,2,NA,6,NA,4,4,4,4,5,2,3,3,1,5,1,1,1,3,3,4,5,2,4,70,50,70,40,4,2,NA,NA,-1,53,3,37,6,6,4,4,1,11,NA,2,1,2,5,4,3,NA,3,1,2,3,2,2,3
3,3,3,NA,1,5,3,7,2,5,1,5,4,2,4,1,4,4,2,1,4,2,2,3,7,4,30,60,40,70,3,3,NA,NA,-1,46,2,60,1,3,3,1,2,6,5,3,2,2,1,1,3,3,2,0,2,3,1,2,2
3,3,2,2,NA,6,4,7,2,7,1,6,6,1,7,2,3,4,2,2,4,1,4,2,6,4,30,60,40,60,4,3,NA,NA,-1,48,4,34,1,7,5,1,2,15,5,3,5,2,5,1,2,2,2,0,2,3,1,2,1
3,3,NA,NA,2,4,NA,4,4,NA,4,4,NA,4,4,5,3,3,3,NA,2,3,3,3,4,4,0,20,30,50,3,3,NA,1,-1,8,2,37,4,6,4,5,1,1,4,3,3,2,4,2,3,3,1,0,NA,3,2,2,3
3,1,2,2,NA,6,5,1,5,6,1,6,5,1,6,4,3,1,4,2,NA,NA,3,4,4,NA,30,85,NA,NA,4,5,NA,NA,-6,30,3,69,1,5,3,1,2,10,5,5,3,2,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA
3,3,3,NA,3,3,2,4,2,5,3,6,NA,5,7,2,3,4,2,2,3,2,4,3,2,2,60,30,60,30,3,3,1,1,-1,34,4,40,1,6,4,1,2,22,NA,3,4,2,4,3,1,3,3,0,2,3,1,2,2
3,3,3,NA,3,3,7,6,1,3,2,7,2,3,7,4,4,4,1,3,1,3,4,5,1,1,70,0,85,0,1,5,1,1,-1,6,3,43,4,6,4,5,1,17,2,5,5,2,4,4,1,3,2,0,2,1,2,2,3
3,3,3,NA,3,3,5,4,1,3,4,7,1,3,6,4,2,3,1,2,2,4,4,5,2,1,60,15,60,15,4,2,1,1,-1,51,4,21,6,3,3,1,1,1,3,2,4,2,3,3,1,2,2,1,2,1,1,2,4
3,3,1,1,NA,1,5,5,5,2,1,1,2,2,1,4,5,4,4,3,1,2,4,5,1,4,85,0,85,0,5,5,1,NA,1,17,1,64,4,1,1,1,1,1,4,5,2,2,4,4,1,1,1,1,2,3,2,2,2
3,3,1,1,NA,1,6,6,1,5,3,7,1,2,7,4,5,4,3,NA,5,3,4,5,4,3,95,0,100,0,2,5,1,1,-1,4,3,46,4,6,4,1,2,16,3,5,5,2,4,4,1,3,1,1,2,3,2,2,3
3,3,3,NA,2,4,NA,7,7,1,1,1,NA,1,1,1,4,1,1,1,3,3,3,5,4,4,100,100,50,70,4,3,2,1,-1,36,3,41,1,3,3,3,2,5,NA,3,2,2,2,4,1,2,3,1,2,1,2,2,3
3,3,3,NA,2,4,NA,4,4,3,7,7,1,4,4,4,2,4,1,NA,2,2,2,5,3,1,0,NA,70,15,4,4,NA,1,-1,26,4,32,6,6,4,1,2,11,NA,4,5,1,3,4,1,1,3,0,2,1,2,2,2
3,3,1,1,NA,1,6,6,2,3,3,6,2,1,7,4,4,4,1,2,3,3,4,5,1,1,NA,NA,100,NA,4,5,1,1,-1,24,1,67,3,3,3,2,2,1,3,5,2,2,5,4,3,2,3,0,2,1,2,2,3
3,3,1,1,NA,1,7,5,1,1,3,7,1,3,7,4,5,4,1,3,1,5,4,5,2,1,85,0,85,0,4,5,1,NA,-8,8,4,NA,6,7,5,1,2,11,2,5,5,2,6,4,1,1,2,1,2,1,2,2,5
3,1,1,1,NA,1,NA,4,7,4,4,1,NA,4,1,3,3,3,3,3,NA,NA,4,5,4,NA,100,0,NA,NA,3,3,NA,NA,-6,20,2,80,3,6,4,1,1,10,NA,3,2,2,5,4,NA,3,NA,NA,NA,NA,NA,NA,NA
3,3,3,NA,2,4,NA,4,1,NA,4,4,NA,4,4,4,3,3,4,3,2,2,4,5,4,4,60,0,85,0,4,5,1,1,-1,53,4,73,3,3,3,1,1,4,3,5,5,1,2,4,2,3,3,0,1,3,1,2,2
3,3,NA,NA,2,4,NA,NA,NA,6,2,5,3,4,4,4,3,NA,NA,3,5,3,4,NA,6,2,0,50,0,5,3,5,2,1,-1,12,4,36,6,1,1,1,1,11,NA,5,5,2,1,1,2,4,1,0,2,3,1,2,3
3,3,1,2,NA,2,NA,3,3,2,3,5,2,3,7,4,3,3,2,2,4,2,4,5,1,4,70,60,70,50,3,3,1,1,-1,6,2,76,3,3,3,4,2,1,4,3,3,2,6,1,1,3,3,0,2,3,2,2,2
3,3,2,1,NA,7,6,2,3,4,3,5,NA,2,6,2,4,3,2,2,3,1,1,3,7,4,40,85,40,100,4,1,2,1,-1,37,5,80,3,6,4,1,1,2,5,1,1,2,1,1,3,2,2,0,2,3,1,2,1
3,3,3,NA,2,4,7,7,6,5,7,1,NA,3,5,4,1,4,4,1,5,3,2,3,4,1,60,0,0,15,3,5,NA,NA,-1,18,4,21,6,1,1,2,2,11,NA,5,2,2,1,4,2,1,2,0,2,3,2,2,3
3,3,2,1,NA,7,NA,2,1,5,4,5,6,2,6,1,5,4,2,1,5,2,1,5,7,4,0,100,0,100,2,3,2,1,-1,47,2,77,3,2,2,1,1,7,6,3,1,2,5,1,2,2,2,0,2,3,2,2,2
3,1,1,1,NA,1,NA,7,1,NA,1,1,1,1,7,2,3,2,2,1,NA,NA,4,5,4,NA,100,50,NA,NA,3,3,NA,NA,-6,51,2,47,1,4,3,3,2,15,4,3,3,2,5,4,NA,2,NA,NA,NA,NA,NA,NA,NA
3,3,2,2,NA,6,3,7,3,5,1,7,NA,7,1,3,4,4,2,2,2,3,4,5,7,2,60,70,60,75,3,2,2,1,-1,6,2,29,6,7,5,2,2,13,6,2,1,2,2,1,3,3,1,1,2,2,2,2,3
3,3,3,NA,2,4,7,7,3,5,1,7,4,6,1,2,3,3,1,1,3,1,1,5,7,1,0,70,0,60,3,3,NA,NA,-1,1,2,42,4,3,3,1,1,12,5,3,1,2,1,1,3,3,3,0,1,3,1,2,1
3,3,3,NA,2,4,7,4,3,3,3,7,3,3,5,4,4,4,2,2,2,2,4,5,6,1,70,0,60,40,3,3,1,1,-1,24,1,43,1,2,2,5,1,17,4,3,1,1,1,1,3,1,1,0,1,3,2,2,2
3,3,3,NA,1,5,6,3,4,4,4,3,3,4,3,2,2,2,1,2,2,2,4,5,1,4,0,60,60,70,2,5,NA,NA,-1,13,4,45,1,6,4,4,2,11,NA,5,4,2,5,1,1,1,3,0,2,1,2,2,2
3,3,3,NA,2,4,4,5,2,4,3,7,3,4,7,4,2,3,3,3,3,3,4,5,4,1,40,20,60,15,3,5,1,1,-1,48,2,NA,1,6,4,3,1,17,4,5,4,2,4,3,1,3,3,0,1,3,1,2,3
3,3,1,1,NA,1,4,6,3,NA,4,4,NA,4,4,4,5,4,1,2,2,4,4,5,4,1,100,0,85,0,4,5,1,1,-1,27,2,49,1,6,4,1,2,19,5,5,4,2,6,2,3,1,2,0,2,3,1,2,4
3,3,2,1,NA,7,2,7,4,7,1,7,7,1,7,2,5,4,2,1,5,1,1,3,7,4,0,100,0,100,3,3,NA,NA,-1,27,3,75,1,6,4,1,1,NA,NA,3,1,2,1,1,3,4,1,0,1,3,1,2,1
3,1,2,1,NA,7,3,3,3,4,1,7,NA,1,5,4,3,3,3,2,NA,NA,1,3,6,NA,0,85,NA,NA,3,3,NA,NA,-7,12,2,80,3,6,4,1,2,10,6,3,2,2,5,1,NA,2,NA,NA,NA,NA,NA,NA,NA
3,3,1,1,NA,1,7,6,6,NA,4,4,NA,4,4,4,4,4,1,1,1,1,4,5,7,1,100,15,100,0,2,3,1,1,-1,13,1,39,6,7,5,2,2,15,2,3,1,2,6,3,1,4,1,1,2,3,2,2,1
3,3,1,1,NA,1,4,6,2,7,1,7,2,1,7,4,5,4,1,3,3,5,4,5,4,1,100,0,100,0,2,5,1,1,-1,17,1,73,1,5,3,1,2,22,2,5,4,2,1,4,1,2,2,0,2,1,1,2,5
3,3,3,NA,1,5,3,7,4,6,1,6,7,1,6,2,4,4,2,1,5,1,2,3,7,4,0,100,0,100,1,1,2,1,-1,16,2,26,6,2,2,3,2,22,6,1,1,2,1,1,3,4,1,1,2,3,1,2,1
3,3,1,2,NA,2,2,4,4,5,3,5,5,2,3,4,3,4,4,1,4,2,1,3,7,4,0,100,15,100,3,3,2,1,-1,34,2,59,1,2,2,1,2,1,4,3,3,2,4,1,3,3,1,0,2,3,1,2,2
3,3,3,NA,3,3,NA,4,4,4,4,4,NA,4,4,3,2,2,4,2,1,3,4,4,4,2,40,30,85,0,2,3,1,1,-1,19,4,25,6,2,2,1,2,4,NA,3,4,2,5,4,1,3,2,1,2,3,2,2,3
3,3,1,1,NA,1,7,5,1,5,5,7,5,5,7,4,4,4,1,2,2,3,4,5,4,1,70,0,70,0,5,4,1,1,-1,48,2,28,6,6,4,2,1,4,NA,4,2,2,1,4,3,3,2,1,1,3,2,2,3
3,3,3,NA,2,4,3,7,2,4,1,6,1,3,6,3,2,4,3,2,4,1,3,3,6,2,35,45,50,50,3,1,NA,1,-1,17,4,22,6,6,4,1,1,17,4,1,3,2,3,3,2,4,3,1,2,3,1,2,1
3,3,3,NA,2,4,7,7,7,1,1,1,1,1,1,4,3,4,4,1,3,1,4,5,1,2,70,0,85,0,3,5,NA,NA,-1,48,4,40,6,2,2,3,1,1,NA,5,3,2,6,4,1,1,2,1,2,3,2,2,1
3,1,1,1,NA,1,5,4,1,4,4,7,1,3,7,4,4,4,2,3,NA,NA,4,5,2,NA,93,2,NA,NA,3,4,NA,NA,-6,12,2,47,1,3,3,1,2,20,2,4,5,2,5,4,NA,2,NA,NA,NA,NA,NA,NA,NA
3,3,1,1,NA,1,6,6,1,1,1,7,1,2,7,4,5,4,1,2,5,3,4,5,1,1,70,0,70,0,3,5,1,1,-1,25,3,56,4,7,5,1,2,20,2,5,1,1,6,4,1,1,2,0,2,1,1,2,3
3,3,2,1,NA,7,2,7,3,6,2,5,5,1,6,2,3,4,2,2,2,1,2,3,7,5,0,85,0,100,3,2,2,1,-1,55,2,32,1,8,5,1,1,21,6,2,2,2,3,1,3,4,1,0,2,3,2,2,1
3,3,1,1,NA,1,2,4,1,NA,5,7,1,1,7,4,3,4,1,3,3,3,4,5,4,NA,100,0,100,0,3,5,1,1,-1,5,1,78,4,2,2,2,2,NA,6,5,1,NA,5,1,1,NA,1,0,2,3,NA,2,3
3,3,1,2,NA,2,6,5,1,2,4,7,1,3,7,4,3,3,NA,3,5,5,4,5,2,1,85,0,60,0,3,5,1,1,-1,6,1,72,1,8,5,1,1,22,1,5,5,2,5,4,1,1,2,0,2,1,2,2,5
3,3,1,2,NA,2,6,4,1,3,4,7,1,3,7,4,4,3,1,3,1,1,4,5,2,2,70,0,80,0,3,4,1,1,-1,17,3,34,1,7,5,1,2,20,3,4,3,1,6,4,1,1,3,0,2,1,1,2,1
3,3,NA,NA,1,5,4,4,5,7,4,7,NA,1,4,4,3,3,2,2,2,1,1,3,7,4,NA,NA,40,90,3,2,2,1,-1,36,2,70,1,3,3,1,1,11,5,2,1,2,4,1,3,3,1,0,2,3,1,2,1
3,3,3,NA,2,4,7,4,1,2,2,2,1,1,7,4,5,4,1,3,3,2,4,5,4,1,60,15,60,0,1,3,1,1,-1,13,1,26,1,2,2,1,1,7,4,3,5,2,6,4,1,1,2,0,2,1,2,2,2
3,3,1,1,NA,1,7,7,1,2,4,7,1,3,7,4,3,3,1,3,1,2,4,1,7,4,65,0,68,0,4,5,1,1,-1,48,2,27,6,6,4,3,1,6,2,5,5,2,1,4,3,2,2,1,1,1,2,2,2
3,3,2,1,NA,7,4,7,4,7,1,7,7,1,7,2,4,4,2,NA,2,1,1,3,7,4,0,100,0,100,1,2,2,1,-1,39,2,74,1,2,2,1,1,22,6,2,3,2,1,1,1,4,1,0,2,3,1,2,1
